Diamondrock Hospitality Co.,DRH,NYSE,United States of America
Dethrone Royalty Holdings, Inc,DRHC,OTC BB,United States of America
Dorato  Resources Inc.,DRIFF,OTC Markets,United States of America
Digital River Inc.,DRIV,NasdaqGS,United States of America
Derek Oil and Gas Corporation,DRKOF,OTC Markets,United States of America
Doral Financial Corporation,DRL,NYSE,United States of America
Dorel Industries Inc.,DRLAF,OTC Markets,United States of America
Direct Response Media, Inc.,DRMO,OTC Markets,United States of America
NOHO, Inc., Prior to Reverse M,DRNK,OTC BB,United States of America
Dril-Quip, Inc.,DRQ,NYSE,United States of America
DURECT Corporation,DRRX,NasdaqGM,United States of America
Debt Resolve, Inc.,DRSV,OTC Markets,United States of America
Durata Therapeutics, Inc.,DRTX,NasdaqGM,United States of America
DragonWave Inc.,DRWI,NasdaqGS,United States of America
Drax Group plc.,DRXGF,OTC Markets,United States of America
DRAX GROUP PLC,DRXGY,OTC Markets,United States of America
DryShips, Inc.,DRYS,NasdaqGS,United States of America
Derma Sciences Inc.,DSCI,NasdaqCM,United States of America
Discovery Laboratories Inc.,DSCO,NasdaqCM,United States of America
Discovery Oil Ltd.,DSCY,OTC Markets,United States of America
DSV A/S,DSDVF,OTC Markets,United States of America
Daiwa Securities Group Inc.,DSECF,OTC Markets,United States of America
Daiwa Securities Group Inc.,DSEEY,OTC Markets,United States of America
DSA Financial Corp.,DSFN,OTC BB,United States of America
The Descartes Systems Group Inc,DSGX,NasdaqGS,United States of America
Dixons Retail plc,DSITF,OTC Markets,United States of America
Dixons Retail plc,DSITY,OTC Markets,United States of America
DS Healthcare Group, Inc.,DSKX,NasdaqCM,United States of America
Daiichi Sankyo Company, Limited,DSKYF,OTC Markets,United States of America
Dreyfus Strategic Municipal Bo,DSM,NYSE,United States of America
Daiichi Sankyo Company, Limited,DSNKY,OTC Markets,United States of America
Destiny Media Technologies Inc.,DSNY,OTC Markets,United States of America
ANKAA Corp.,DSPA,OTC Markets,United States of America
DSP Group Inc.,DSPG,NasdaqGS,United States of America
Desire Petroleum plc,DSPMF,OTC Markets,United States of America
DiaSorin S.p.A.,DSRLF,OTC Markets,United States of America
Document Security Systems, Inc,DSS,NYSE MKT,United States of America
Deep Sea Supply Plc,DSSPF,OTC Markets,United States of America
DayStar Technologies Inc.,DSTI,OTC Markets,United States of America
The Movie Studio, Inc.,DSTV,OTC Markets,United States of America
Divestco Inc.,DSVTF,OTC Markets,United States of America
DSW Inc.,DSW,NYSE,United States of America
Deswell Industries, Inc.,DSWL,NasdaqGM,United States of America
Diana Shipping Inc.,DSX,NYSE,United States of America
DTE Energy Company,DTE,NYSE,United States of America
PETROFORTE INTERNATI,DTEYF,OTC Markets,United States of America
Digerati Technologies, Inc.,DTGIQ,OTC Markets,United States of America
Datalink Corporation,DTLK,NasdaqGM,United States of America
DNO International ASA,DTNOF,OTC Markets,United States of America
DNO International ASA,DTNOY,OTC Markets,United States of America
Delticom AG,DTOOF,OTC Markets,United States of America
The Detroit Legal News Company,DTRL,OTC Markets,United States of America
DTS Inc.,DTSI,NasdaqGS,United States of America
Digital Shelf Space Corp.,DTSRF,OTC Markets,United States of America
Data Storage Corp.,DTST,OTC BB,United States of America
Data Storage Corp.,DTSTE,OTC BB,United States of America
DIRECTV,DTV,NasdaqGS,United States of America
Dot VN, Inc. (DE),DTVI,OTC Markets,United States of America
DASSAULT AVIATION OR,DUAVF,OTC Markets,United States of America
Daulton Capital Corp.,DUCP,OTC BB,United States of America
DUET GROUP ST SEC,DUETF,OTC Markets,United States of America
Duke Energy Corporation,DUKH,NYSE,United States of America
Anhui Taiyang Poultry Co., Inc.,DUKS,OTC Markets,United States of America
Duluth Metals Limited,DULMF,OTC Markets,United States of America
Duma Energy Corp.,DUMA,OTC BB,United States of America
Duni AB (publ),DUNIF,OTC Markets,United States of America
Dune Energy Inc.,DUNR,OTC BB,United States of America
Dussault Apparel, Inc.,DUSS,OTC Markets,United States of America
Duran Ventures Inc.,DUVNF,OTC Markets,United States of America
Dynavax Technologies Corporati,DVAX,NasdaqCM,United States of America
Diversicare Healthcare Service,DVCR,NasdaqCM,United States of America
Dover Motorsports Inc.,DVD,NYSE,United States of America
Davide Campari - Milano SpA,DVDCF,OTC Markets,United States of America
Davide Campari - Milano SpA,DVDCY,OTC Markets,United States of America
Deer Valley Corporation,DVLY,OTC Markets,United States of America
Devonshire Consolidated, Inc.,DVNO,OTC Markets,United States of America
DynaVox Inc.,DVOX,OTC Markets,United States of America
Cal Dive International Inc,DVR,NYSE,United States of America
Diversa Limited,DVSAF,OTC Markets,United States of America
Diversified Thermal Solutions Inc.,DVTS,OTC Markets,United States of America
Daiwa House Industry Co. Ltd.,DWAHF,OTC Markets,United States of America
Daiwa House Industry Co. Ltd.,DWAHY,OTC Markets,United States of America
Datawatch Corporation,DWCH,NasdaqCM,United States of America
Dowa Holdings Co., Ltd.,DWMNF,OTC Markets,United States of America
Demandware, Inc.,DWRE,NYSE,United States of America
Dawson Gold Corp.,DWSGF,OTC Markets,United States of America
Dawson Geophysical Company,DWSN,NasdaqGS,United States of America
Derwent London plc,DWVYF,OTC Markets,United States of America
Dynex Capital, Inc. Preferred S,DX-PA,NYSE,United States of America
Dynex Capital, Inc. Preferred S,DX-PB,NYSE,United States of America
Doxa Energy Ltd.,DXAEF,OTC Markets,United States of America
DexCom, Inc.,DXCM,NasdaqGS,United States of America
Destination XL Group, Inc.,DXLG,NasdaqGS,United States of America
Dex Media, Inc.,DXM,NasdaqGS,United States of America
DXP Enterprises, Inc.,DXPE,NasdaqGS,United States of America
DEXUS PROPERTY GROUP,DXSPF,OTC Markets,United States of America
The Dixie Group, Inc.,DXYN,NasdaqGM,United States of America
Dyax Corp.,DYAX,NasdaqGM,United States of America
DYNASTY CERAMIC PUBL,DYCZF,OTC Markets,United States of America
Fifth Season International, Inc.,DYER,OTC Markets,United States of America
Dynasty Fine Wines Group Ltd.,DYFWF,OTC Markets,United States of America
Dynacq Healthcare Inc.,DYII,OTC Markets,United States of America
Deep Yellow Limited,DYLLF,OTC Markets,United States of America
Dynatronics Corp.,DYNT,NasdaqCM,United States of America
Dynamic Ventures Corporation,DYNV,OTC Markets,United States of America
Diaz Resources Ltd.,DZRFF,OTC Markets,United States of America
Explore Anywhere Holding Corp.,EAHC,OTC Markets,United States of America
East Asia Minerals Corporation,EAIAF,OTC Markets,United States of America
Eastmain Resources Inc.,EANRF,OTC Markets,United States of America
Eastmain Resources Inc.,EANRF.PK,OTC Markets,United States of America
EAU Technologies, Inc.,EAUI,OTC Markets,United States of America
eBay Inc.,EBAY,NasdaqGS,United States of America
EBARA CORP ORD,EBCOF,OTC Markets,United States of America
Ebara Corp.,EBCOY,OTC Markets,United States of America
Ennis Inc.,EBF,NYSE,United States of America
Enbridge Income Fund Holdings Inc.,EBGUF,OTC Markets,United States of America
Ebix Inc.,EBIX,NasdaqGS,United States of America
Eagle Bancorp Montana, Inc.,EBMT,NasdaqGM,United States of America
Renewable Energy Trade Board C,EBODF,OTC Markets,United States of America
Centrais El,EBR-B,NYSE,United States of America
Meridian Interstate Bancorp, I,EBSB,NasdaqGS,United States of America
Enterprise Bancorp Inc.,EBTC,NasdaqGS,United States of America
Eco (Atlantic) Oil & Gas Ltd.,ECAOF,OTC Markets,United States of America
Eco (Atlantic) Oil & Gas Ltd.,ECAOF.PK,OTC Markets,United States of America
Echo Automotive Inc.,ECAU,OTC BB,United States of America
Eagle Ford Oil & Gas Corp.,ECCE,OTC Markets,United States of America
Encompass Group Affiliates, In,ECGA,OTC Markets,United States of America
Ecolab Inc.,ECL,NYSE,United States of America
Ecometals Ltd.,ECMLF,OTC Markets,United States of America
El Condor Minerals Inc.,ECNRF,OTC Markets,United States of America
Eco Building Products, Inc.,ECOB,OTC Markets,United States of America
Ecology Coatings, Inc.,ECOCQ,OTC Markets,United States of America
EcoloCap Solutions Inc.,ECOS,OTC Markets,United States of America
Est,ECPCF,OTC Markets,United States of America
Encore Capital Group, Inc.,ECPG,NasdaqGS,United States of America
El Capitan Precious Metals Inc,ECPN,OTC BB,United States of America
Cartier Resources Inc.,ECRFF,OTC Markets,United States of America
Colombia Crest Gold Corp.,ECRTF,OTC Markets,United States of America
EncounterCare Solutions, Inc.,ECSL,OTC Markets,United States of America
EcoSynthetix Inc.,ECSNF,OTC Markets,United States of America
ENRON CAP RES LP,ECSPQ,OTC Markets,United States of America
ETFS COMMODITY SECUR,ECSTF,OTC Markets,United States of America
Echo Therapeutics, Inc.,ECTE,NasdaqCM,United States of America
ecoTECH Energy Group, Inc.,ECTH,OTC Markets,United States of America
ECOtality, Inc.,ECTY,NasdaqCM,United States of America
Endocyte, Inc.,ECYT,NasdaqGS,United States of America
EDAP TMS SA,EDAP,NasdaqGM,United States of America
EDCI Holdings, Inc.,EDCI,OTC Markets,United States of America
Elders Limited,EDESY,OTC Markets,United States of America
Edgewater Technology Inc.,EDGW,NasdaqGM,United States of America
Edge Resources Inc.,EDGXF,OTC Markets,United States of America
e.Digital Corporation,EDIG,OTC Markets,United States of America
Education Management Corporati,EDMC,NasdaqGS,United States of America
Edenred SA,EDNMF,OTC Markets,United States of America
ENDO LIGHTING CO FGN,EDOLF,OTC Markets,United States of America
EDP-Energias de Portugal, S.A.,EDPFY,OTC Markets,United States of America
Eight Dragons Co.,EDRG,OTC BB,United States of America
EDP Renov,EDRVF,OTC Markets,United States of America
Endeavour Mining Corporation,EDVMF,OTC Markets,United States of America
Endeavor Power Corp.,EDVP,OTC Markets,United States of America
Endeavour Mining Corporation,EDVVF,OTC Markets,United States of America
Edgewater Exploration Ltd.,EDWZF,OTC Markets,United States of America
Euronet Worldwide Inc.,EEFT,NasdaqGS,United States of America
Eltek ASA,EEKAF,OTC Markets,United States of America
Electrocomponents plc,EENEF,OTC Markets,United States of America
Electrocomponents plc,EENEY,OTC Markets,United States of America
Elite Energies, Inc.,EENR,OTC BB,United States of America
Energenx Inc,EENX,OTC Markets,United States of America
Enbridge Energy Management LLC,EEQ,NYSE,United States of America
Encompass Energy Services, Inc,EESI,OTC Markets,United States of America
Ellington Financial LLC,EFC,NYSE,United States of America
EFG International AG,EFGIF,OTC Markets,United States of America
Eiffage SA,EFGSY,OTC Markets,United States of America
EFG International AG,EFGXY,OTC Markets,United States of America
Electronics for Imaging, Inc.,EFII,NasdaqGS,United States of America
EGPI Firecreek Inc.,EFIR,OTC Markets,United States of America
EFL Overseas, Inc.,EFLO,OTC Markets,United States of America
Electrovaya Inc.,EFLVF,OTC Markets,United States of America
Energy Focus, Inc.,EFOI,OTC Markets,United States of America
Eaton Vance Senior Floating Ra,EFR,NYSE,United States of America
Energy Fuels Inc.,EFRFF,OTC Markets,United States of America
Enterprise Financial Services,EFSC,NasdaqGS,United States of America
Enterprise Financial Services Group, Inc.,EFSG,OTC Markets,United States of America
Eagle Financial Services Inc.,EFSI,OTC Markets,United States of America
Eaton Vance Floating-Rate Inco,EFT,NYSE,United States of America
e-Future Information Technolog,EFUT,NasdaqCM,United States of America
Equifax Inc.,EFX,NYSE,United States of America
eGain Corporation,EGAN,NasdaqCM,United States of America
Gas Natural Inc.,EGAS,NYSE MKT,United States of America
Eagle Bancorp, Inc.,EGBN,NasdaqCM,United States of America
Strategic Energy Resources Limited,EGBRF,OTC Markets,United States of America
Ecologic Transportation, Inc.,EGCT,OTC BB,United States of America
Energold Drilling Corp.,EGDFF,OTC Markets,United States of America
E F G EUROBANK SA,EGFEF,OTC Markets,United States of America
Eurobank Ergasias S.A.,EGFEY,OTC Markets,United States of America
8x8 Inc.,EGHT,NasdaqGS,United States of America
Engility Holdings, Inc.,EGL,NYSE,United States of America
Ecuador Gold and Copper Corp.,EGLDF,OTC Markets,United States of America
Eagle Bulk Shipping, Inc.,EGLE,NasdaqGS,United States of America
Emgold Mining Corp.,EGMCF,OTC Markets,United States of America
NIC Inc.,EGOV,NasdaqGS,United States of America
Eagle Plains Resources Ltd.,EGPLF,OTC Markets,United States of America
Evergrande Real Estate Group Limited,EGRNF,OTC Markets,United States of America
Entertainment Gaming Asia Inc.,EGT,NasdaqCM,United States of America
Energy Holdings International,,EGYH,OTC Markets,United States of America
Eagle Hill Exploration Corporation,EHECF,OTC Markets,United States of America
Echo Entertainment Group Limited,EHGRF,OTC Markets,United States of America
Enhance Skin Products Inc.,EHSK,OTC Markets,United States of America
Ethanex Energy, Inc.,EHTEQ,OTC Markets,United States of America
eHealth, Inc.,EHTH,NasdaqGS,United States of America
Eaton Vance California Municip,EIA,NYSE MKT,United States of America
Employers Holdings, Inc.,EIG,NYSE,United States of America
Environmental Infrastructure H,EIHC,OTC Markets,United States of America
Eastern Insurance Holdings, In,EIHI,NasdaqGS,United States of America
ENI SPA ROMA,EIPAF,OTC Markets,United States of America
EI Towers S.p.A,EITOF,OTC Markets,United States of America
Eitzen Chemical ASA,EITZF,OTC Markets,United States of America
Edison International,EIX,NYSE,United States of America
East Japan Railway Co.,EJPRF,OTC Markets,United States of America
Electronic Control Security In,EKCS,OTC Markets,United States of America
Eastman Kodak Co.,EKDKQ,OTC Markets,United States of America
Eureka Financial Corp.,EKFC,OTC Markets,United States of America
Elk Petroleum Limited,EKPTF,OTC Markets,United States of America
Ekornes ASA,EKRNF,OTC Markets,United States of America
Elekta AB,EKTAF,OTC Markets,United States of America
Elekta AB,EKTAY,OTC Markets,United States of America
ELECOM CO LTD OSAKA,ELCMF,OTC Markets,United States of America
EDP ENERGIAS DE PORT,ELCPF,OTC Markets,United States of America
Electric Car Company, Inc.,ELCR,OTC Markets,United States of America
Eldorado Artesian Springs Inc.,ELDO,OTC Markets,United States of America
Elgin Mining Inc.,ELGMF,OTC Markets,United States of America
Enterologics, Inc.,ELGO,OTC Markets,United States of America
Eagle Star Minerals Corp.,ELGSF,OTC Markets,United States of America
Endologix Inc.,ELGX,NasdaqGS,United States of America
Gold Road Resources Limited,ELKMF,OTC Markets,United States of America
Ellie Mae, Inc.,ELLI,NYSE,United States of America
Electromed, Inc.,ELMD,NYSE MKT,United States of America
Elisa Oyj,ELMUF,OTC Markets,United States of America
Elisa Oyj,ELMUY,OTC Markets,United States of America
Elan Corporation, plc,ELN,NYSE,United States of America
EarthLink Inc.,ELNK,NasdaqGS,United States of America
